origin_code,origin_name,origin_coords,origin_location,origin_lat,origin_lon,dest_code,dest_name,dest_coords,dest_location,route,route_locations,distance_mi,co2e_kg,co2e_kg_round,co2e_lb
FAR,"Fargo, ND","(46.8809716, -96.785096)","Fargo, North Dakota",46.8809716,-96.785096,GFK,"Grand Forks, ND","(47.9174399, -97.11083479999999)","Grand Forks, North Dakota",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",78.08266003729024,14.226660658794282,14,31
GFK,"Grand Forks, ND","(47.9174399, -97.11083479999999)","Grand Forks, North Dakota",47.9174399,-97.11083479999999,DVL,"Devils Lake, ND","(48.1063686, -98.8604958)","Devils Lake, North Dakota",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",86.30950901180857,15.725592541951523,15,34
DVL,"Devils Lake, ND","(48.1063686, -98.8604958)","Devils Lake, North Dakota",48.1063686,-98.8604958,RUG,"Rugby, ND","(48.3697187, -99.99783289999999)","Rugby, North Dakota",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",58.99689247980112,10.749233809819764,10,23
RUG,"Rugby, ND","(48.3697187, -99.99783289999999)","Rugby, North Dakota",48.3697187,-99.99783289999999,MOT,"Minot, ND","(48.2361133, -101.2986811)","Minot, North Dakota",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",65.35239279055314,11.907205966438783,11,26
MOT,"Minot, ND","(48.2361133, -101.2986811)","Minot, North Dakota",48.2361133,-101.2986811,STN,"Stanley, ND","(48.3190484, -102.3906279)","Stanley, North Dakota",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",54.84648850217526,9.993030205096332,9,21
STN,"Stanley, ND","(48.3190484, -102.3906279)","Stanley, North Dakota",48.3190484,-102.3906279,WTN,"Williston, ND","(48.1428666, -103.6211462)","Williston, North Dakota",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",68.44313238036047,12.470338719701678,12,27
WTN,"Williston, ND","(48.1428666, -103.6211462)","Williston, North Dakota",48.1428666,-103.6211462,WPT,"Wolf Point, MT","(48.0915594, -105.6429164)","Wolf Point, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",96.47669359850839,17.57805357364823,17,38
WPT,"Wolf Point, MT","(48.0915594, -105.6429164)","Wolf Point, Montana",48.0915594,-105.6429164,GGW,"Glasgow, MT","(48.1949707, -106.6357033)","Glasgow, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",48.980733374766935,8.924289620882536,8,19
GGW,"Glasgow, MT","(48.1949707, -106.6357033)","Glasgow, Montana",48.1949707,-106.6357033,MAL,"Malta, MT","(48.3604752, -107.8723632)","Malta, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",70.01491609695464,12.756717712865134,12,28
MAL,"Malta, MT","(48.3604752, -107.8723632)","Malta, Montana",48.3604752,-107.8723632,HAV,"Havre, MT","(48.5546259, -109.6783908)","Havre, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",88.35114978247358,16.097579490366687,16,35
HAV,"Havre, MT","(48.5546259, -109.6783908)","Havre, Montana",48.5546259,-109.6783908,SBY,"Shelby, MT","(48.50685300000001, -111.8571231)","Shelby, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",102.54816656308266,18.68427594779366,18,41
SBY,"Shelby, MT","(48.50685300000001, -111.8571231)","Shelby, Montana",48.50685300000001,-111.8571231,CUT,"Cut Bank, MT","(48.6330395, -112.3261618)","Cut Bank, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",23.72280919825979,4.322295835922934,4,9
CUT,"Cut Bank, MT","(48.6330395, -112.3261618)","Cut Bank, Montana",48.6330395,-112.3261618,BRO,"Browning, MT","(48.535493, -113.0123595)","Browning, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",34.28899937849596,6.247455686761963,6,13
BRO,"Browning, MT","(48.535493, -113.0123595)","Browning, Montana",48.535493,-113.0123595,GPK,"East Glacier Park, MT","(48.442224, -113.2194321)","East Glacier Park, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",14.504661280298322,2.6427492852703542,2,5
GPK,"East Glacier Park, MT","(48.442224, -113.2194321)","East Glacier Park, Montana",48.442224,-113.2194321,ESM,"Essex, MT","(48.2786623, -113.611914)","Essex, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",28.908017402113114,5.26704077066501,5,11
ESM,"Essex, MT","(48.2786623, -113.611914)","Essex, Montana",48.2786623,-113.611914,WGL,"West Glacier, MT","(48.49608019999999, -113.9794009)","West Glacier, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",26.896208825357366,4.900489247980113,4,10
WGL,"West Glacier, MT","(48.49608019999999, -113.9794009)","West Glacier, Montana",48.49608019999999,-113.9794009,WFH,"Whitefish, MT","(48.4135492, -114.3355077)","Whitefish, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",26.23119950279677,4.779324549409571,4,10
WFH,"Whitefish, MT","(48.4135492, -114.3355077)","Whitefish, Montana",48.4135492,-114.3355077,LIB,"Libby, MT","(48.3949386, -115.548857)","Libby, Montana",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",103.27905531385954,18.81744387818521,18,41
LIB,"Libby, MT","(48.3949386, -115.548857)","Libby, Montana",48.3949386,-115.548857,SPT,"Sandpoint, ID","(48.2764294, -116.5456352)","Sandpoint, Idaho",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",83.74456183965195,15.258259167184585,15,33
SPT,"Sandpoint, ID","(48.2764294, -116.5456352)","Sandpoint, Idaho",48.2764294,-116.5456352,SPK,"Spokane, WA","(47.656366, -117.4154455)","Spokane, Washington",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",71.16594157862026,12.966434555624613,12,28
SPK,"Spokane, WA","(47.656366, -117.4154455)","Spokane, Washington",47.656366,-117.4154455,EPH,"Ephrata, WA","(47.3208294, -119.5493805)","Ephrata, Washington",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",123.8141702921069,22.558941827221876,22,49
EPH,"Ephrata, WA","(47.3208294, -119.5493805)","Ephrata, Washington",47.3208294,-119.5493805,WEN,"Wenatchee, WA","(47.4205272, -120.3081917)","Wenatchee, Washington",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",48.77066500932256,8.886015164698572,8,19
WEN,"Wenatchee, WA","(47.4205272, -120.3081917)","Wenatchee, Washington",47.4205272,-120.3081917,LWA,"Leavenworth, WA","(47.6066767, -120.6439445)","Leavenworth, Washington",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",23.004350528278433,4.19139266625233,4,9
LWA,"Leavenworth, WA","(47.6066767, -120.6439445)","Leavenworth, Washington",47.6066767,-120.6439445,EVR,"Everett, WA","(47.975286, -122.1972745)","Everett, Washington",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",101.51025481665631,18.49516842759478,18,40
EVR,"Everett, WA","(47.975286, -122.1972745)","Everett, Washington",47.975286,-122.1972745,EDM,"Edmonds, WA","(47.8111305, -122.3841639)","Edmonds, Washington",Empire Builder - Chicago - Seattle,"Empire Builder - Chicago - Seattle: Chicago, IL; Glenview, IL; Milwaukee-Downtown, WI; Columbus, WI; Portage, WI; Wisconsin Dells, WI; Tomah, WI; La Crosse, WI; Winona, MN; Red Wing, MN; St. Paul-Minneapolis, MN; St. Cloud, MN; Staples, MN; Detroit Lakes, MN; Fargo, ND; Grand Forks, ND; Devils Lake, ND; Rugby, ND; Minot, ND; Stanley, ND; Williston, ND; Wolf Point, MT; Glasgow, MT; Malta, MT; Havre, MT; Shelby, MT; Cut Bank, MT; Browning, MT; East Glacier Park, MT; Essex, MT; West Glacier, MT; Whitefish, MT; Libby, MT; Sandpoint, ID; Spokane, WA; Ephrata, WA; Wenatchee, WA; Leavenworth, WA; Everett, WA; Edmonds, WA; Seattle, WA",20.87756370416408,3.803892106898695,3,8
